,Unnamed: 0,Unnamed: 0.1,app_name,currency,price,rating_count_tot,user_rating,cont_rating,genre,supporteddevice
3805,3805,4675,SHOWTIME,USD,0.0,1214,2.5,17+,Entertainment,37
3806,3806,4677,EvilBane: Rise of Ravens,USD,0.0,1428,4.5,9+,Games,38
3807,3807,4679,Pharaoh's Party: Coin Pusher,USD,0.0,191,4.5,12+,Games,40
3808,3808,4680,Puzzle Strike,USD,3.99,21,3.5,4+,Games,38
3809,3809,4681,球球大作战,USD,0.0,111,4.0,4+,Games,38
3810,3810,4683,Cops N Robbers (Jail Break 2) - Survival Mini Game,USD,0.0,1559,4.0,9+,Games,40
3811,3811,4684,Money Multiplier,USD,0.0,1,4.0,4+,Games,40
3812,3812,4685,天天快报 - 最热门的新闻资讯软件,USD,0.0,15,3.0,12+,News,37
3813,3813,4688,Eisenhorn: XENOS,USD,5.99,100,3.5,12+,Games,25
3814,3814,4689,KING OF KARTS: Single- & Multiplayer Battles.,USD,2.99,9,3.5,4+,Games,38
3815,3815,4695,Popcorn Buzz - Free Group Calls,USD,0.0,281,3.5,4+,Social Networking,38
3816,3816,4696,"InShot Video Editor Music, No Crop, Cut",USD,0.0,12779,5.0,4+,Photo & Video,37
3817,3817,4698,My Uncrowded,USD,0.99,224,3.0,17+,Games,40
3818,3818,4699,PAC-MAN Championship Edition DX,USD,4.99,517,4.5,9+,Games,38
3819,3819,4703,Matchsticks ~ Free Puzzle Game with Matches,USD,0.0,212,4.5,4+,Games,37
3820,3820,4704,盗墓OL-精绝女王,USD,0.0,0,0.0,17+,Games,40
3821,3821,4705,Doc McStuffins Pet Vet,USD,1.99,70,3.0,4+,Entertainment,38
3822,3822,4706,Fishing Break,USD,0.0,2088,4.5,9+,Games,38
3823,3823,4707,Flipped Out – The Powerpuff Girls Match 3 Puzzle / Fighting Action Game,USD,2.99,124,4.5,9+,Games,38
3824,3824,4708,Equipd Bible,USD,2.99,94,4.5,4+,Productivity,38
3825,3825,4709,Private School Days,USD,4.99,99,4.0,17+,Games,40
3826,3826,4711,恋愛消滅ボタン ~ 無料 泣ける恋愛小説 放置ゲーム ~,USD,0.0,0,0.0,12+,Book,38
3827,3827,4713,Fetty Wap: Nitro Nation Stories,USD,0.0,2005,4.5,4+,Games,37
3828,3828,4714,Scrubby Dubby Saga,USD,0.0,3874,4.5,4+,Games,38
3829,3829,4715,Chain: Collaborate On MyVideo Story/Group Video,USD,0.0,35,4.5,12+,Social Networking,37
3830,3830,4716,Face on Face,USD,0.99,0,0.0,4+,Entertainment,40
3831,3831,4718,Kick Hero,USD,0.0,733,4.5,9+,Games,38
3832,3832,4721,Path of War,USD,0.0,377,4.5,12+,Games,37
3833,3833,4723,Blink Health,USD,0.0,1198,5.0,17+,Medical,37
3834,3834,4725,Clouds & Sheep 2 Premium,USD,3.99,1,4.0,4+,Games,37
3835,3835,4726,Dawnbringer,USD,0.0,238,3.5,12+,Games,37
3836,3836,4728,Honest App: Shop baby & diaper products,USD,0.0,3173,5.0,4+,Shopping,37
3837,3837,4729,街机游戏厅 - 电玩游戏合集火爆改版,USD,0.99,0,0.0,12+,Games,43
3838,3838,4730,乐享动-有运动音乐推荐的计步器,USD,0.0,0,0.0,4+,Health & Fitness,37
3839,3839,4731,"It Girl Story - Styling, Fashion & Celebrity Life",USD,0.0,3537,4.5,4+,Games,38
3840,3840,4732,Circle Boom,USD,0.0,7,1.5,4+,Games,40
3841,3841,4735,Donut vs Donut,USD,0.99,16,4.5,4+,Games,40
3842,3842,4738,KORG iDS-10,USD,19.99,52,4.0,4+,Music,37
3843,3843,4742,Swapperoo,USD,1.99,361,4.0,4+,Games,37
3844,3844,4744,【よく当たる】手相鑑定〜選べる鑑定ジャンル(人生運、仕事運、恋愛運),USD,0.0,3,3.5,4+,Games,38
3845,3845,4746,Wonder Tactics,USD,0.0,730,4.5,12+,Games,37
3846,3846,4748,キスまでにしたい10のこと ~ 無料 胸きゅん恋愛小説 放置げーむ ~,USD,0.0,0,0.0,12+,Book,38
3847,3847,4749,闇金クリッカー,USD,0.0,0,0.0,4+,Games,40
3848,3848,4750,Special Air Wing - Flight Simulator,USD,2.99,138,4.0,9+,Games,38
3849,3849,4751,King Tongue,USD,1.99,255,4.5,9+,Games,40
3850,3850,4752,Butt Sworkit - Free Workout Trainer to tone & lift,USD,0.0,960,5.0,4+,Health & Fitness,37
3851,3851,4753,Rapala Fishing - Daily Catch,USD,0.0,1666,4.5,4+,Games,37
3852,3852,4754,Recontact: Istanbul,USD,0.99,14,3.5,4+,Games,38
3853,3853,4755,Plants vs. Zombies™ Heroes,USD,0.0,16305,4.5,9+,Games,37
3854,3854,4756,Dr. Panda's Carnival,USD,2.99,49,3.5,4+,Education,40
3855,3855,4757,腾讯WiFi管家-手机安全免费WiFi,USD,0.0,8,4.0,4+,Utilities,40
3856,3856,4758,Find–the–Line,USD,2.99,181,4.5,4+,Games,40
3857,3857,4759,Moto x3m,USD,0.99,53,4.5,9+,Games,43
3858,3858,4760,PAC-MAN Bounce - Puzzle Adventure,USD,0.0,392,4.0,4+,Games,43
3859,3859,4761,The Everything Machine by Tinybop,USD,2.99,141,4.0,4+,Education,38
3860,3860,4762,The Earth by Tinybop,USD,2.99,173,4.0,4+,Education,38
3861,3861,4763,Oddworld: Munch's Oddysee,USD,2.99,200,4.5,12+,Games,38
3862,3862,4764,Star Trek Timelines,USD,0.0,4721,4.0,12+,Games,37
3863,3863,4765,Minecraft: Story Mode,USD,0.0,20621,4.0,9+,Games,38
3864,3864,4767,Thumb Drift - Furious One Touch Car Racing,USD,0.0,6051,4.5,4+,Games,37
3865,3865,4768,Picolo drinking game,USD,0.0,227,5.0,17+,Entertainment,37
3866,3866,4769,Deliveroo: Restaurant Delivery - Order Food Nearby,USD,0.0,1702,4.5,12+,Food & Drink,37
3867,3867,4770,Craft The World - Episodes Edition,USD,0.99,4,5.0,9+,Games,43
3868,3868,4771,Abzorb,USD,2.99,76,3.5,4+,Games,37
3869,3869,4776,Hit the Button Math,USD,2.99,1,5.0,4+,Education,43
3870,3870,4777,Supermarket Girl - Shopping Fun!,USD,0.0,1354,4.5,4+,Games,38
3871,3871,4778,Super Stickman Golf 3,USD,0.0,1593,4.5,4+,Games,37
3872,3872,4779,Pixel Dungeon,USD,2.99,152,4.5,9+,Games,40
3873,3873,4780,Ookujira - Giant Whale Rampage,USD,0.0,878,4.5,9+,Games,37
3874,3874,4781,霸王英雄传（吕布一统天下，演义三国群英杰传奇）,USD,0.0,0,0.0,4+,Games,38
3875,3875,4783,PAC-MAN 256 - Endless Arcade Maze,USD,0.0,23015,4.5,4+,Games,38
3876,3876,4784,Little Farmers - Tractors and Harvesters for Kids,USD,1.99,29,3.0,4+,Education,38
3877,3877,4785,转转-更专业的二手闲置交易平台,USD,0.0,23,2.5,4+,Shopping,38
3878,3878,4786,"S, - Puzzle Game With Create Level Feature",USD,0.0,0,0.0,4+,Games,38
3879,3879,4787,Project Color™ by The Home Depot,USD,0.0,490,2.5,4+,Lifestyle,37
3880,3880,4788,"Please, Don't Touch Anything",USD,4.99,379,4.0,9+,Games,43
3881,3881,4789,Trivia Crack Kingdoms,USD,0.0,3250,4.0,4+,Games,37
3882,3882,4790,Proton Pulse for Google Cardboard,USD,2.99,32,4.5,4+,Games,37
3883,3883,4791,Baseball Highlights 2045,USD,3.99,278,4.5,4+,Games,40
3884,3884,4792,BLEACH Brave Souls,USD,0.0,4815,4.5,12+,Games,38
3885,3885,4793,Fancy Makeup Shop - Brush & Blush,USD,0.0,425,4.0,4+,Games,38
3886,3886,4794,Bridge Rider,USD,0.0,25,4.0,4+,Games,38
3887,3887,4798,Double Juggle,USD,0.0,1105,4.5,4+,Games,38
3888,3888,4799,Ellipsis - Touch. Explore. Survive.,USD,4.99,23,4.5,4+,Games,38
3889,3889,4801,Auto Warriors - Tactical Car Combat,USD,0.0,352,4.0,12+,Games,25
3890,3890,4803,Animal Jam - Play Wild!,USD,0.0,26990,4.5,9+,Games,38
3891,3891,4804,Ultimate Wolf Simulator,USD,0.99,2737,4.5,9+,Games,40
3892,3892,4805,VPN Express,USD,0.0,14,4.5,4+,Reference,37
3893,3893,4806,TexMoji,USD,1.99,628,2.0,4+,Utilities,37
3894,3894,4807,The Cat in the Hat - Read & Learn - Dr. Seuss,USD,3.99,43,4.5,4+,Book,37
3895,3895,4808,Brain Dots - Draw and solve! Brain Training Game,USD,0.0,5469,4.5,4+,Games,38
3896,3896,4811,Olympus Rising,USD,0.0,7072,4.5,12+,Games,37
3897,3897,4813,Mikey Jumps,USD,0.0,148,4.0,4+,Games,37
3898,3898,4815,Sky Viper Video Viewer,USD,0.0,105,3.0,4+,Entertainment,37
3899,3899,4816,お小遣いアプリ。ポイントをレシートで貯めよう　／　レシポ！,USD,0.0,0,0.0,4+,Catalogs,37
3900,3900,4817,一起作业学生端-中小学霸口袋学习辅导助手,USD,0.0,91,4.0,4+,Education,38
3901,3901,4818,The 7 Second Challenge,USD,1.99,1838,5.0,4+,Games,38
3902,3902,4819,Mon Espace - Pôle emploi,USD,0.0,11,5.0,4+,Business,37
3903,3903,4820,DragonBox Numbers,USD,7.99,26,5.0,4+,Education,38
3904,3904,4821,Army of Heroes,USD,0.0,1235,4.5,12+,Games,38
3905,3905,4822,Human Resource Machine,USD,4.99,497,4.5,9+,Games,37
3906,3906,4824,Oops You Died,USD,0.0,54,4.5,9+,Games,37
3907,3907,4825,FUT Wager,USD,1.99,33,3.5,17+,Sports,37
3908,3908,4826,Sleep Pulse 2 Motion - The Sleep Tracker for Watch,USD,3.99,448,2.0,4+,Health & Fitness,13
3909,3909,4829,Frozen Frenzy Mania: Challenging Match 3 Games,USD,0.0,4104,4.5,4+,Games,37
3910,3910,4830,Trick Pix - Magic & Prank Camera,USD,1.99,13,3.0,4+,Entertainment,37
3911,3911,4831,Glowing Snake King - Anaconda Diep War Battle Game,USD,0.0,2554,4.5,4+,Games,40
3912,3912,4832,The Battle of Polytopia,USD,0.0,3757,4.5,12+,Games,40
3913,3913,4833,Youtubers Life - Gaming Channel,USD,8.99,451,4.0,4+,Games,37
3914,3914,4834,Soda Dungeon,USD,0.0,5717,4.5,12+,Games,40
3915,3915,4835,奇幻射击2,USD,0.99,0,0.0,9+,Games,43
3916,3916,4838,Ice Queen Prom Salon: Princess Makeover Girls Game,USD,1.99,11,3.5,4+,Games,40
3917,3917,4839,Dear Diary - Interactive Story,USD,0.0,8922,4.5,4+,Games,38
3918,3918,4840,Ear Age Diagnosis,USD,0.0,0,0.0,4+,Games,37
3919,3919,4841,Spellbinders,USD,0.0,1245,4.0,9+,Games,37
3920,3920,4842,BADLAND 2,USD,3.99,898,4.5,9+,Games,38
3921,3921,4843,LEGO® NEXO KNIGHTS™ : MERLOK 2.0,USD,0.0,837,4.0,9+,Games,37
3922,3922,4844,The Game - Play ... as long as you can!,USD,2.99,41,4.5,9+,Games,40
3923,3923,4846,Athletics 2: Summer Sports,USD,1.99,333,4.5,4+,Games,37
3924,3924,4847,Mix+Smash: Marvel Super Hero Mashers,USD,0.0,1050,4.5,4+,Entertainment,37
3925,3925,4848,VOEZ,USD,0.0,2508,4.5,4+,Games,38
3926,3926,4850,Toy Blocks Game for Brain Traning -TSUMIKI-,USD,0.0,0,0.0,4+,Games,37
3927,3927,4851,Fieldrunners Attack!,USD,0.0,1984,3.5,9+,Games,37
3928,3928,4852,Capital One CreditWise - Credit score and report,USD,0.0,1019,4.5,4+,Finance,37
3929,3929,4853,Lost Frontier,USD,2.99,153,4.0,12+,Games,40
3930,3930,4854,Hungry Babies Mania,USD,0.0,7075,4.5,4+,Games,38
3931,3931,4855,"Whink - Note taking, Annotate & Record Lectures",USD,4.99,110,4.0,4+,Productivity,37
3932,3932,4856,暴打三国志-经典RPG角色扮演动作卡牌策略手游,USD,0.0,0,0.0,9+,Games,43
3933,3933,4859,多重人格彼女〜僕の彼女は世界で一番可愛くて、そして狂っている〜,USD,0.0,0,0.0,17+,Games,37
3934,3934,4860,RollerCoaster Tycoon® 3,USD,4.99,1334,4.0,4+,Games,25
3935,3935,4861,Shadow Bug,USD,3.99,978,4.5,12+,Games,38
3936,3936,4863,Bullet Force,USD,0.0,9289,4.5,17+,Games,37
3937,3937,4864,脱出ゲーム　都市伝説〜杉沢村からの脱出〜,USD,0.0,1,4.0,12+,Games,38
3938,3938,4866,Futurama: Game of Drones,USD,0.0,8394,4.5,12+,Games,37
3939,3939,4867,Vault!,USD,0.0,1203,4.5,9+,Games,40
3940,3940,4868,FreeVRPlayer,USD,0.0,134,2.5,4+,Photo & Video,37
3941,3941,4870,Peppa Pig: Golden Boots,USD,2.99,28,3.5,4+,Education,37
3942,3942,4871,Colorfy: Coloring Book for Adults,USD,0.0,247809,4.5,4+,Entertainment,37
3943,3943,4873,Snapimals: Discover & Snap Amazing & Cute Animals!,USD,0.0,11060,4.5,4+,Games,37
3944,3944,4874,一言-记录字句，发现共鸣,USD,0.99,0,0.0,12+,Social Networking,38
3945,3945,4875,空格－更优秀的个人技能交易平台,USD,0.0,0,0.0,17+,Lifestyle,38
3946,3946,4878,Battlevoid: Harbinger,USD,0.99,374,4.5,12+,Games,38
3947,3947,4879,Stickman Football,USD,0.0,429,4.0,4+,Games,40
3948,3948,4880,Syberia 2 (FULL),USD,4.99,58,4.0,12+,Games,38
3949,3949,4881,World Chef: Restaurant & Cooking Game,USD,0.0,29886,4.5,12+,Games,38
3950,3950,4882,Dream League Soccer 2017,USD,0.0,66004,4.5,4+,Games,37
3951,3951,4884,My Singing Monsters: Dawn of Fire,USD,0.0,7749,4.5,4+,Games,38
3952,3952,4885,GIPHY KEYS. The GIF Keyboard,USD,0.0,138,3.5,12+,Utilities,37
3953,3953,4886,Ultimate Shark Simulator,USD,0.99,256,4.0,9+,Games,40
3954,3954,4887,Ultimate Lion Simulator,USD,0.99,763,4.5,12+,Games,40
3955,3955,4888,Ultimate Dinosaur Simulator,USD,0.99,1079,3.5,9+,Games,40
3956,3956,4889,Design Home,USD,0.0,23298,4.5,4+,Games,38
3957,3957,4890,Ultimate Horse Simulator,USD,0.99,958,4.5,9+,Games,40
3958,3958,4891,Ultimate Dragon Simulator,USD,0.99,806,4.5,12+,Games,40
3959,3959,4893,BestieBox,USD,0.0,0,0.0,4+,Social Networking,37
3960,3960,4894,The Abandoned,USD,1.99,26,4.5,17+,Games,38
3961,3961,4895,NOISE,USD,0.0,355,3.0,4+,Music,25
3962,3962,4896,Splash Pop,USD,0.0,63,4.0,12+,Games,37
3963,3963,4898,WSwitch for Belkin WeMo,USD,1.99,138,2.5,4+,Utilities,37
3964,3964,4899,QB Hero,USD,0.0,304,4.5,9+,Games,37
3965,3965,4900,Green Eggs and Ham - Read & Learn - Dr. Seuss,USD,3.99,207,5.0,4+,Book,37
3966,3966,4901,Dr. Seuss's ABC - Read & Learn - Dr. Seuss,USD,1.99,82,4.5,4+,Book,37
3967,3967,4902,Disney Jigsaw Puzzles!,USD,0.0,1546,4.5,4+,Games,37
3968,3968,4903,Spanish SOLO: Learn Spanish With Lessons On The Go,USD,0.0,275,4.5,9+,Education,37
3969,3969,4904,9回裏だけ甲子園,USD,0.0,0,0.0,4+,Games,40
3970,3970,4908,ブラックバイトはじめました。俺の嫁に捧げるストーリー【放置】,USD,0.0,0,0.0,4+,Games,38
3971,3971,4909,激ムズ！ねこ階段,USD,0.0,1,5.0,9+,Entertainment,37
3972,3972,4910,Tap Quest : Gate Keeper,USD,0.0,1252,4.5,4+,Games,37
3973,3973,4913,Give It Up! 2,USD,0.0,453,4.0,4+,Games,37
3974,3974,4914,Would You Rather?,USD,0.0,6479,4.5,12+,Games,40
3975,3975,4915,GYMONDO – Fitness Training für Zuhause,USD,0.0,0,0.0,4+,Health & Fitness,37
3976,3976,4916,【明星恋爱】偶像之路TIME TO STAR,USD,0.99,12,5.0,4+,Games,40
3977,3977,4917,AGT: America's Got Talent Official App on NBC,USD,0.0,367,3.0,4+,Entertainment,37
3978,3978,4918,Digit: Save Money Without Thinking About It,USD,0.0,1506,3.5,4+,Finance,37
3979,3979,4919,Precision Ukulele Tuner - with Chords & Metronome,USD,1.99,105,4.5,4+,Music,37
3980,3980,4920,Sputnik Eyes,USD,1.99,309,4.0,4+,Games,38
3981,3981,4921,Sideline - 2nd Phone Number,USD,0.0,7907,4.5,4+,Business,11
3982,3982,4922,Bakery Story 2,USD,0.0,5753,4.0,4+,Games,38
3983,3983,4923,METAL SLUG ATTACK,USD,0.0,1324,4.5,12+,Games,38
3984,3984,4926,Zen Brush 2,USD,2.99,114,4.5,4+,Entertainment,37
3985,3985,4927,Don't Starve: Pocket Edition,USD,4.99,3742,4.0,9+,Games,37
3986,3986,4928,口袋苍穹-首日送萧炎，重返斗气大陆,USD,0.0,0,0.0,17+,Games,40
3987,3987,4931,全民坦克联盟—坦克帝国官方正版,USD,0.0,7,4.5,4+,Games,40
3988,3988,4932,Cat Kitty Kitten Coloring Pages - Free Girl Games,USD,0.0,10278,4.5,4+,Games,43
3989,3989,4933,Tropical Wars - Pirate Battles,USD,0.0,1465,4.5,12+,Games,38
3990,3990,4936,网商银行,USD,0.0,0,0.0,4+,Finance,38
3991,3991,4940,Video Smith - A Powerful video editing tool set,USD,0.0,1,5.0,4+,Photo & Video,37
3992,3992,4941,_PRISM,USD,2.99,648,4.5,4+,Games,40
3993,3993,4942,Hoodclips,USD,0.0,346,4.0,17+,Entertainment,37
3994,3994,4944,Star Cheerleader - High School Tryouts,USD,0.0,263,4.0,4+,Games,38
3995,3995,4946,Heroki,USD,4.99,225,4.0,9+,Games,37
3996,3996,4947,KSI Unleashed,USD,0.0,854,5.0,17+,Games,37
3997,3997,4948,Peanuts: Snoopy's Town Tale,USD,0.0,4260,3.5,4+,Games,38
3998,3998,4952,SelfieCity,USD,0.0,252,5.0,4+,Photo & Video,37
3999,3999,4953,Fontmania - Add Artworks & Text to Your Photos!,USD,4.99,1249,4.5,4+,Photo & Video,37
4000,4000,4954,Sago Mini Trucks and Diggers,USD,2.99,37,4.0,4+,Education,38
4001,4001,4955,Monkey Preschool Animals,USD,2.99,5,4.5,4+,Education,40
4002,4002,4956,Bus Driving Taxi Parking Simulator Real Extreme Car Racing Sim,USD,0.0,199,4.0,4+,Games,38
4003,4003,4957,操作しやすいナンプレ！目に優しい パズルゲーム 800問,USD,0.0,0,0.0,4+,Games,38
4004,4004,4959,Pokémon Shuffle Mobile,USD,0.0,5805,4.5,4+,Games,38
4005,4005,4960,BuriedTown - World's First Doomsday Survival Themed Game,USD,0.99,118,4.0,9+,Games,40
4006,4006,4962,Tank Battle: Blitzkrieg,USD,1.99,19,3.5,12+,Games,38
4007,4007,4963,A Color Story,USD,0.0,2436,4.5,4+,Photo & Video,37
4008,4008,4964,USPS StampApp for iPad,USD,9.99,15,2.5,4+,Reference,24
4009,4009,4965,ZAKER 专业版,USD,0.99,0,0.0,12+,News,37
4010,4010,4968,PAW Patrol Pups to the Rescue,USD,1.99,22,2.5,4+,Education,38
4011,4011,4969,PAW Patrol Pups to the Rescue HD,USD,1.99,142,3.0,4+,Education,24
4012,4012,4970,シロクマ先生のゆるくない英文法,USD,11.99,0,0.0,4+,Education,38
4013,4013,4971,麻雀物語３ 役満乱舞の究極大戦,USD,9.99,0,0.0,12+,Games,40
4014,4014,4973,Circle Swing,USD,0.0,2,3.5,4+,Games,40
4015,4015,4976,Paper Train: Traffic,USD,0.99,20,4.0,4+,Games,35
4016,4016,4977,Shapes & Colors Learning Kids Games for girls 2 +,USD,2.99,0,0.0,4+,Games,40
4017,4017,4978,360 Degree,USD,0.0,1460,4.5,4+,Games,38
4018,4018,4982,Marry Me - Perfect Wedding Day!,USD,0.0,795,4.0,4+,Games,38
4019,4019,4983,Bear,USD,0.0,891,4.5,4+,Productivity,37
4020,4020,4986,"ipsy - Makeup, subscription and beauty tips",USD,0.0,17489,5.0,4+,Lifestyle,37
4021,4021,4987,How the Grinch Stole Christmas! - Read & Play,USD,3.99,49,4.5,4+,Book,37
4022,4022,4988,Gigglebug's Face Race,USD,2.99,44,3.5,4+,Education,38
4023,4023,4989,Trick Shot,USD,1.99,816,4.5,4+,Games,38
4024,4024,4990,Viva™ Slots Las Vegas Classic Casino Games,USD,0.0,58738,4.5,12+,Games,38
4025,4025,4991,Battle Golf,USD,0.0,455,4.0,9+,Games,37
4026,4026,4992,Stash Invest: Investing & Financial Education,USD,0.0,1655,4.0,4+,Finance,37
4027,4027,4993,Haywire Hospital,USD,0.0,285,4.5,12+,Games,38
4028,4028,4994,Fusion Pictures - A Multiplayer Game with 4 Hidden Pics Object & 1 Word Puzzle,USD,0.0,0,0.0,4+,Games,40
4029,4029,4996,クリアした奴マジ天才,USD,0.0,0,0.0,4+,Games,40
4030,4030,4997,Kuro no Sekai - It's a Darkness World,USD,0.0,0,0.0,9+,Games,40
4031,4031,4999,Octodad: Dadliest Catch,USD,4.99,1752,4.0,9+,Games,37
4032,4032,5000,Transformers Rescue Bots: Save Griffin Rock,USD,3.99,47,2.5,4+,Book,37
4033,4033,5001,YouTube Music,USD,0.0,7109,3.5,17+,Music,37
4034,4034,5002,Disney Emoji Blitz,USD,0.0,41036,4.5,4+,Games,37
4035,4035,5003,Skylanders SuperChargers,USD,0.0,1296,4.0,9+,Games,35
4036,4036,5005,Osmo Numbers,USD,0.0,52,4.0,4+,Games,24
4037,4037,5007,Space Grunts,USD,3.99,58,4.0,12+,Games,38
4038,4038,5009,Color•多彩手帐,USD,0.0,485,5.0,9+,Lifestyle,37
4039,4039,5010,Ultimate Fox Simulator,USD,0.99,1112,4.0,9+,Games,40
4040,4040,5011,Dictionnaire Le Robert Mobile : 4 en 1,USD,7.99,1,5.0,4+,Reference,38
4041,4041,5012,boohoo.com,USD,0.0,655,4.5,4+,Shopping,37
4042,4042,5014,Tweetbot 4 for Twitter,USD,9.99,2213,4.0,17+,Social Networking,37
4043,4043,5015,Amaranthine Voyage: The Shadow of Torment HD - A Magical Hidden Object Adventure (Full),USD,6.99,9,4.5,9+,Games,24
4044,4044,5016,Amaranthine Voyage: The Shadow of Torment - A Magical Hidden Object Adventure (Full),USD,2.99,4,3.0,9+,Games,38
4045,4045,5017,DinoTrek VR Experience,USD,0.99,73,4.0,4+,Entertainment,25
4046,4046,5021,Game Studio Tycoon 2: Next Gen Developer,USD,3.99,110,4.0,4+,Games,37
4047,4047,5022,激ムズ！ねこじゃんぷ２,USD,0.0,1,5.0,9+,Games,38
4048,4048,5023,Lost in Harmony,USD,0.0,1002,4.5,9+,Games,37
4049,4049,5024,Athletics 2: Summer Sports - Free,USD,0.0,2541,4.5,4+,Games,37
4050,4050,5025,Flow Speed Control ● Professional Edition,USD,1.99,83,4.5,4+,Photo & Video,37
4051,4051,5026,Little Nugget® - capture pregnancy & baby pics,USD,2.99,4006,4.5,4+,Photo & Video,37
4052,4052,5031,Hey Duggee: The Big Badge App,USD,2.99,11,4.0,4+,Games,43
4053,4053,5032,Moodnotes - Thought Journal / Mood Diary,USD,3.99,625,5.0,12+,Health & Fitness,37
4054,4054,5033,"Hemingboard: Synonyms, Rhymes, Puns in Your Keyboard",USD,2.99,128,4.0,4+,Utilities,37
4055,4055,5037,Simply Piano by JoyTunes - Learn & play piano,USD,0.0,2925,4.5,4+,Education,37
4056,4056,5038,V LIVE - Broadcasting App,USD,0.0,937,3.5,4+,Entertainment,37
4057,4057,5040,Rayman Classic,USD,0.0,293,4.5,9+,Games,38
4058,4058,5041,The Martian: Official Game,USD,0.99,259,4.0,9+,Games,37
4059,4059,5042,House of 1000 Doors: Evil Inside HD - A Hidden Object Adventure (Full),USD,6.99,75,3.5,9+,Games,24
4060,4060,5044,戦え！プリンセスドール,USD,0.0,0,0.0,17+,Games,40
4061,4061,5047,Smashy Road: Wanted,USD,0.0,53162,4.5,9+,Games,40
4062,4062,5049,Colorfly : Coloring Book for Adults - Free Games,USD,0.0,21472,4.5,4+,Games,40
4063,4063,5050,Team USA App,USD,0.0,101,2.5,4+,Sports,37
4064,4064,5051,MyDx One: Find a Strain that Works for You,USD,0.0,29,4.0,17+,Medical,38
4065,4065,5052,DragonSoul RPG,USD,0.0,7681,4.5,9+,Games,38
4066,4066,5053,VERSUS: The Lost Ones,USD,3.99,423,5.0,12+,Games,38
4067,4067,5054,Deus Ex GO - Puzzle Challenge,USD,4.99,1385,4.5,12+,Games,37
4068,4068,5059,MINE［マイン］ファッション/コーディネート動画アプリ,USD,0.0,0,0.0,4+,Catalogs,37
4069,4069,5060,wetter.com,USD,0.0,0,0.0,4+,Weather,37
4070,4070,5061,Cloud Chasers - A Journey of Hope,USD,3.99,36,3.5,12+,Games,37
4071,4071,5062,League of Stickmen VIP Edition,USD,1.99,391,4.5,9+,Games,38
4072,4072,5065,Asymmetric,USD,1.99,0,0.0,4+,Games,37
4073,4073,5066,ColorArt: Coloring Book For Adults,USD,0.0,15797,4.5,4+,Entertainment,37
4074,4074,5067,KOMRAD,USD,0.0,94,4.5,9+,Games,37
4075,4075,5068,Pinball Breaker Forever,USD,0.0,190,4.5,4+,Games,37
4076,4076,5069,Dust: An Elysian Tail,USD,5.99,884,4.5,9+,Games,38
4077,4077,5070,C CHANNEL -Watch tips & tricks videos for girls,USD,0.0,21,5.0,12+,Photo & Video,37
4078,4078,5071,Superhero Girl Salon: Kids Makeup and Dressup Game,USD,1.99,16,4.5,4+,Games,40
4079,4079,5074,Bob's Burgers Pinball,USD,1.99,43,4.5,4+,Games,38
4080,4080,5075,Shopkins Magazine - once you shop…you can’t stop!,USD,0.99,129,3.0,4+,Games,38
4081,4081,5076,片手キーボードPRO,USD,2.99,0,0.0,4+,Utilities,37
4082,4082,5078,I Keep Having This Dream,USD,1.99,79,4.5,9+,Games,40
4083,4083,5080,Tangled Up! - Valentine Special,USD,0.0,16,4.0,4+,Games,43
4084,4084,5083,FINAL FANTASY VII,USD,15.99,1421,4.0,12+,Games,37
4085,4085,5086,Bridge Constructor Stunts,USD,1.99,75,4.0,4+,Games,38
4086,4086,5087,Circa Infinity,USD,1.99,56,5.0,9+,Games,43
4087,4087,5088,Gogo Entertainment,USD,0.0,1482,2.0,12+,Travel,37
4088,4088,5089,Attack Heroes,USD,0.99,12,5.0,9+,Games,37
4089,4089,5090,a. - Physical Simulation Puzzle Game,USD,0.0,2,5.0,4+,Games,40
4090,4090,5093,Cat-A-Pult: Endless stacking of 8-bit kittens,USD,0.0,141,4.0,4+,Games,38
4091,4091,5094,Dawn of Gods,USD,0.0,833,4.5,9+,Games,40
4092,4092,5095,SPL-T,USD,2.99,124,4.0,4+,Games,38
4093,4093,5096,狼人之夜,USD,0.99,15,4.5,12+,Social Networking,37
4094,4094,5097,Witches' Legacy: The Dark Throne HD (Full),USD,6.99,52,3.0,9+,Games,24
4095,4095,5098,Fear for Sale: Endless Voyage HD - A Mystery Hidden Object Game (Full),USD,6.99,66,4.0,9+,Games,24
4096,4096,5099,Nebraska Huskers for iPad 2015,USD,9.99,2,1.0,4+,Sports,24
4097,4097,5100,Exodus,USD,0.0,62,3.0,4+,Games,40
4098,4098,5101,Maim Street,USD,0.0,99,4.5,12+,Games,37
4099,4099,5102,Sorted - Quickly Organise Your Day,USD,7.99,69,4.0,4+,Productivity,35
4100,4100,5104,"SNOW - Selfie, Motion sticker, Fun camera",USD,0.0,1115,4.0,4+,Photo & Video,37
4101,4101,5105,Beat da Beat,USD,0.99,301,5.0,9+,Games,40
4102,4102,5108,Zombie Anarchy: Survival Strategy Game,USD,0.0,1768,4.5,17+,Games,37
4103,4103,5110,Periodic Table Chemistry,USD,6.99,0,0.0,4+,Education,37
4104,4104,5112,Infinite Skater,USD,0.0,360,4.0,4+,Games,38
4105,4105,5113,Land Sliders,USD,0.0,4142,4.5,9+,Games,38
